"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2013","2013",4.95808191296233,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2014","2014",4.88006320496127,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2015","2015",4.96474848518315,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2016","2016",5.10089465086366,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2017","2017",4.95248359225325,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2018","2018",4.89001869344251,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2019","2019",4.94278864973482,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2020","2020",4.73945688777951,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2021","2021",4.60601607464042,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2000","2000",6.13977476234657,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2001","2001",5.47503596004161,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2002","2002",6.10484011240627,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2003","2003",5.69992539650049,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2004","2004",6.27621951744548,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2005","2005",6.51810880814231,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2006","2006",7.04758140822174,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2007","2007",6.88592783475774,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2008","2008",6.92360256156971,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2009","2009",6.75459741243408,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2010","2010",6.43489683476907,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2011","2011",6.40563219616615,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2012","2012",6.15674237935902,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2013","2013",5.68437336660782,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2014","2014",5.52080785105817,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2015","2015",5.43850538278104,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2016","2016",5.68119899926146,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2017","2017",5.6024585561744,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2018","2018",5.38956260325683,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2019","2019",5.39783344935815,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2020","2020",5.29117790069646,,
"DNK","Denmark","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2021","2021",5.07070055043217,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2000","2000",3.77758913412563,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2001","2001",3.72696817420435,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2002","2002",3.46989966555183,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2003","2003",3.22715842414082,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2004","2004",3.14070351758793,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2005","2005",3.1417941298057,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2006","2006",3.36441021483583,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2007","2007",3.62405416168857,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2008","2008",3.52388410336726,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2009","2009",3.18805488297013,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2010","2010",3.04136253041362,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2011","2011",3.16760224538893,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2012","2012",3.19872051179528,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2013","2013",3.22841000807102,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2014","2014",3.16301703163017,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2015","2015",3.05126118795768,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2016","2016",2.99596902054524,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2017","2017",3.07812785884892,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2018","2018",3.18775294577927,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2019","2019",3.29288885933422,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2020","2020",3.1257233007349,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2021","2021",3.50342451354227,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2000","2000",4.71264367816091,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2001","2001",4.56968773800456,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2002","2002",4.41400304414003,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2003","2003",4.12056466997329,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2004","2004",3.97249809014514,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2005","2005",3.93939393939393,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2006","2006",4.15574691126918,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2007","2007",4.41558441558441,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2008","2008",4.36537050623624,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2009","2009",4.07709414381023,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2010","2010",3.90044576523031,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2011","2011",3.99556048834628,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2012","2012",4.06053894425987,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2013","2013",4.08163265306122,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2014","2014",3.96443127084105,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2015","2015",3.80073800738007,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2016","2016",3.79946348002816,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2017","2017",3.84177669664347,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2018","2018",3.84859669613175,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2019","2019",4.02789986012902,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2020","2020",3.93187829850854,,
"FIN","Finland","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2021","2021",4.2186452647852,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2000","2000",1.73551698851136,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2001","2001",1.7345914475005,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2002","2002",1.68494674932443,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2003","2003",1.69841269841269,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2004","2004",1.6676546137127,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2005","2005",1.7614750882699,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2006","2006",1.71782486755998,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2007","2007",1.8304357815731,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2008","2008",1.75677207299104,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2009","2009",1.61425736528774,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2010","2010",1.60946655505669,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2011","2011",1.50835866261398,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2012","2012",1.36872037914691,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2013","2013",1.3890470226574,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2014","2014",1.34971185926599,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2015","2015",1.31320012110202,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2016","2016",1.38800075230393,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2017","2017",1.49192648262519,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2018","2018",1.58168344209711,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2019","2019",1.58118038669932,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2020","2020",1.52470422928781,,
"FRA","France","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2021","2021",1.84823557198263,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2000","2000",2.03017321661389,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2001","2001",2.01747242170726,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2002","2002",1.9831686791072,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2003","2003",2.0472612436023,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2004","2004",2.07793143186401,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2005","2005",2.18790218790218,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2006","2006",2.22372207026393,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2007","2007",2.28633833579933,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2008","2008",2.14440635276009,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2009","2009",2.1367373131222,,
"FRA","France","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2010","2010",2.08894413369242,,
